task,model,features,valid_accuracy,valid_macro_f1
task1,logistic_regression,deep_resnet18,0.856,0.8560312863805347
task1,linear_svm,deep_resnet18,0.8386666666666667,0.8383036233560425
task1,svm_rbf,deep_resnet18,0.864,0.863392261108665
task1,knn,deep_resnet18,0.772,0.7773338378492859
task1,gaussian_nb,deep_resnet18,0.8026666666666666,0.8018121310506
task1,random_forest,deep_resnet18,0.8106666666666666,0.8089248723592284
task1,extra_trees,deep_resnet18,0.8106666666666666,0.8090414590668905
