task,model,features,valid_accuracy,valid_macro_f1
task1,logistic_regression,all,0.5466666666666666,0.5458956627221033
task1,linear_svm,all,0.5026666666666667,0.5021225932892072
task1,svm_rbf,all,0.5466666666666666,0.547340913541983
task1,knn,all,0.35733333333333334,0.32954398096280824
task1,gaussian_nb,all,0.35333333333333333,0.3460045058207338
task1,random_forest,all,0.5466666666666666,0.5388389306600299
task1,extra_trees,all,0.5,0.49378856710429647
