task,model,features,valid_accuracy,valid_macro_f1
task1,logistic_regression,all,0.8373333333333334,0.8383373608533746
task1,linear_svm,all,0.8053333333333333,0.8038937835056613
task1,svm_rbf,all,0.8626666666666667,0.8633822884237279
task1,knn,all,0.6866666666666666,0.6904746408029807
task1,gaussian_nb,all,0.744,0.7411233453007008
task1,random_forest,all,0.8053333333333333,0.8030180548165324
task1,extra_trees,all,0.8013333333333333,0.7988413885177807
